"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051225","spindle assembly","23/1387","126/18632",0.182539682539683,2.45211201519781,4.63824651207724,5.08402709583183e-05,0.0016452567685608,0.0016452567685608,"PLK1/CDCA8/NDC80/KIF23/KIF15/AURKB/BIRC5/PRC1/NEK2/MAPK15/STIL/KIF11/NEK6/KIFC1/SKA3/SPAG5/SKA1/RCC1/RACGAP1/INCENP/UHRF1/TPX2/KIF4A",23
"GO:0035825","homologous recombination","16/1387","71/18632",0.225352112676056,3.02722463113214,4.85350048566893,5.19496941695653e-05,0.00165974309525184,0.00165974309525184,"RAD21/HSF2BP/RAD51/RAD54B/TOPBP1/BRIP1/MND1/BARD1/FIGNL1/RMI1/TRIP13/RAD51AP1/TEX11/UHRF1/RAD54L/TOP2A",16
"GO:0044774","mitotic DNA integrity checkpoint signaling","16/1387","71/18632",0.225352112676056,3.02722463113214,4.85350048566893,5.19496941695653e-05,0.00165974309525184,0.00165974309525184,"DBF4/CDK1/PLK1/DTL/CHEK1/CDC6/TOPBP1/BLM/CLSPN/TICRR/TIMELESS/CDC7/PRKDC/RFWD3/ORC1/BRSK1",16
"GO:0034080","CENP-A containing chromatin assembly","6/1387","11/18632",0.545454545454545,7.32725961853575,5.95299079920442,5.61070987583975e-05,0.00177002017215171,0.00177002017215171,"CENPA/HJURP/MIS18A/CENPI/CENPN/OIP5",6
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","6/1387","11/18632",0.545454545454545,7.32725961853575,5.95299079920442,5.61070987583975e-05,0.00177002017215171,0.00177002017215171,"CDCA8/CCNB1/AURKB/BIRC5/RCC2/INCENP",6
"GO:0021537","telencephalon development","29/1387","180/18632",0.161111111111111,2.16425538732676,4.45130650738355,6.42491984123387e-05,0.00201421237022682,0.00201421237022682,"HTR6/ZIC1/KIF14/DRAXIN/SRD5A1/WNT5A/EPHB3/WDR62/PLXNA3/CNTNAP2/TACC3/ARHGAP11B/COL3A1/TBR1/MDK/LRP8/MFSD2A/EZH2/CDK5R1/INHBA/EFNA2/NCAPG2/SMC4/SCT/PAX6/SIX3/SLC2A1/PEX13/SRD5A2",29
"GO:1902751","positive regulation of cell cycle G2/M phase transition","9/1387","26/18632",0.346153846153846,4.64999168099384,5.28173678530218,6.68156229067029e-05,0.00208165940683243,0.00208165940683243,"CDK1/DTL/CCNB1/FBXO5/CDC25C/RCC2/ATAD5/CDC7/CDC25A",9
"GO:0002064","epithelial cell development","23/1387","129/18632",0.178294573643411,2.39508615437926,4.5092002602341,7.42589113531379e-05,0.00229927592189716,0.00229927592189716,"GRHL2/ROS1/ABCA12/HPSE/SIPA1L3/SPINT2/SCX/CDH2/RAB25/TMEM79/DSP/PROC/F11R/CLDN1/VSIG1/SOX9/WNT7B/FOXP3/EZR/VEGFA/CDSN/PAX6/SIX3",23
"GO:0032528","microvillus organization","8/1387","21/18632",0.380952380952381,5.11745116215195,5.35399502789862,7.80981313716468e-05,0.00235434920996799,0.00235434920996799,"PROM2/CDHR2/CDHR5/TNIK/STK26/FSCN1/EZR/PLS1",8
"GO:0040020","regulation of meiotic nuclear division","8/1387","21/18632",0.380952380952381,5.11745116215195,5.35399502789862,7.80981313716468e-05,0.00235434920996799,0.00235434920996799,"FBXO43/STRA8/FBXO5/RAD1/ZWINT/TRIP13/RAD51AP1/KNL1",8
"GO:0090232","positive regulation of spindle checkpoint","8/1387","21/18632",0.380952380952381,5.11745116215195,5.35399502789862,7.80981313716468e-05,0.00235434920996799,0.00235434920996799,"CDCA8/NDC80/AURKB/GEN1/BIRC5/MAD2L1/KNL1/INCENP",8
"GO:0048598","embryonic morphogenesis","47/1387","354/18632",0.132768361581921,1.78351846647033,4.22096008460396,7.82125127093956e-05,0.00235434920996799,0.00235434920996799,"GREM1/HOXC11/GRHL2/SULF1/TFAP2A/FBN2/NKX2-5/ZIC1/MYO3B/TH/MICAL2/TGFB2/COL5A1/WNT5A/MMP14/SOX11/SCX/HMGA2/VANGL2/DKK1/BMP7/HOXB9/PITX1/STRA6/NAT8B/HOXD13/FN1/STIL/ITGA2/MMP9/HOXA11/SOX9/WNT7B/ZNF281/COL5A2/TBX20/MFAP2/COL11A1/SIX4/ITGA4/APELA/INHBA/COL12A1/PLS1/MMP8/ITGAV/SIX3",47
"GO:0032530","regulation of microvillus organization","7/1387","16/18632",0.4375,5.87707281903389,5.53478506450869,7.83844334259679e-05,0.00235434920996799,0.00235434920996799,"CDHR2/CDHR5/TNIK/STK26/FSCN1/EZR/PLS1",7
"GO:0002062","chondrocyte differentiation","17/1387","81/18632",0.209876543209877,2.81933651988927,4.6536808725817,7.98182588408164e-05,0.00238314515681866,0.00238314515681866,"GREM1/LOXL2/SULF1/ADAMTS7/RUNX2/SCX/HMGA2/MBOAT2/RUNX1/COL3A1/HOXA11/SOX9/MDK/CCN4/TRPS1/AGRN/NKX3-2",17
"GO:0098773","skin epidermis development","16/1387","74/18632",0.216216216216216,2.90449930824841,4.65538719859286,8.82819569773948e-05,0.00262025027336457,0.00262025027336457,"ABCA12/GAL/HPSE/TGFB2/WNT5A/KRT16/TMEM79/ALOXE3/CLDN1/LSR/SOX9/DLX3/PKP3/TGM3/INHBA/CDH3",16
"GO:0051302","regulation of cell division","29/1387","184/18632",0.157608695652174,2.11720635716749,4.31909124370169,9.61479050006099e-05,0.0028326309217226,0.0028326309217226,"PLK1/ECT2/CDCA8/KIF14/KIF23/TGFB2/AURKB/CDC6/AURKA/FSD1/KIF18B/BIRC5/BLM/PRC1/FGF5/YEATS2/KIF20B/E2F7/MDK/SPAST/CIT/VEGFA/RAB11FIP4/E2F8/OSM/RACGAP1/INCENP/HDGF/KIF20A",29
"GO:0001704","formation of primary germ layer","18/1387","90/18632",0.2,2.68666186012978,4.54878808694024,9.6566963240543e-05,0.0028326309217226,0.0028326309217226,"COL5A1/MMP14/SCX/HMGA2/DKK1/FN1/ITGA2/MMP9/HOXA11/COL5A2/TBX20/COL11A1/ITGA4/APELA/INHBA/COL12A1/MMP8/ITGAV",18
"GO:0090329","regulation of DNA-templated DNA replication","12/1387","46/18632",0.260869565217391,3.50434155669101,4.82285520821911,9.95218205052853e-05,0.00290233402124716,0.00290233402124716,"DBF4/MCM6/DTL/FBXO5/E2F7/TICRR/TIMELESS/MCM4/CDC7/CDT1/E2F8/MCM2",12
"GO:0006275","regulation of DNA replication","22/1387","123/18632",0.178861788617886,2.40270572857134,4.42641738309929,0.000100524108758435,0.00291461808978215,0.00291461808978215,"DBF4/CDK1/MCM6/CCNA2/ESCO2/DTL/CDC6/DSCC1/FBXO5/ATAD5/E2F7/DNA2/TICRR/TIMELESS/RUVBL1/MCM4/CDC7/CDT1/E2F8/CDC25A/JADE3/MCM2",22
"GO:0051052","regulation of DNA metabolic process","59/1387","481/18632",0.122661122661123,1.64774479987169,4.08179236533641,0.000101871578740081,0.00293671171816234,0.00293671171816234,"PIF1/PARP1/DBF4/CDK1/PLK1/SMARCA4/MCM6/CCNA2/ESCO2/DTL/RAD51/CHEK1/FOXM1/TNFSF4/AURKB/CDC6/ZNF365/HMGA2/DSCC1/POLQ/FGFR4/FBXO5/H1-2/GNL3L/H1-3/ACTR2/BLM/PKIB/ATAD5/PARPBP/NEK2/SPIRE2/MAPK15/RFC4/E2F7/H1-4/DNA2/BARD1/FIGNL1/TICRR/NPAS2/TIMELESS/RUVBL1/MCM4/VEGFA/CCT6A/CDC7/PRKDC/CDT1/RAD51AP1/E2F8/CDC25A/JADE3/RMI2/H1-5/KPNA2/FANCB/MCM2/RFC3",59
"GO:0007062","sister chromatid cohesion","14/1387","61/18632",0.229508196721311,3.08305459359155,4.62139019817242,0.000122206108978156,0.00350277624362531,0.00350277624362531,"RAD21/PLK1/SGO2/ESCO2/SMC1B/SGO1/DSCC1/FEN1/CDCA5/BUB1B/MEIKIN/ESPL1/BUB1/HASPIN",14
"GO:0048592","eye morphogenesis","19/1387","101/18632",0.188118811881188,2.52705818527058,4.3640684937942,0.000147429736923643,0.00420101161752353,0.00420101161752353,"TFAP2A/FBN2/TH/COL5A1/WNT5A/LCTL/SOX11/STRA6/RPGRIP1L/PPP2R3A/SOX9/COL5A2/MFSD2A/MFAP2/SHROOM2/SOX4/VEGFA/PAX6/SIX3",19
"GO:0140694","membraneless organelle assembly","53/1387","425/18632",0.124705882352941,1.67521268925739,3.99337944712586,0.000148241438656632,0.00420101161752353,0.00420101161752353,"CENPK/CENPE/SQLE/BOP1/IGF2BP1/CENPA/PLK1/WNK3/TNNT1/CDCA8/NDC80/ANLN/KIF23/KIF15/HJURP/CENPH/CEP85/AURKB/WDR62/MIS18A/BIRC5/PRC1/NEK2/MAPK15/STIL/KIF11/NEK6/CENPF/MYPN/KIFC1/FSCN1/SKA3/EZR/SIX4/CENPI/CCDC78/MYBPH/PLK4/SPAG5/PRKDC/CENPN/SKA1/BICD1/RCC1/RACGAP1/INCENP/UHRF1/DLGAP5/TPX2/KNTC1/DEUP1/KIF4A/OIP5",53
"GO:0009913","epidermal cell differentiation","29/1387","189/18632",0.153439153439153,2.06119560697787,4.1584863141609,0.000155613380616412,0.00438515009647148,0.00438515009647148,"IVL/GRHL2/ABCA12/SPRR3/WNT5A/KRT86/KRT16/ETV4/CYP27B1/DSP/KRT6A/SPRR1B/LIPK/ST14/ESRP1/CASP14/POU2F3/DLX3/TGM3/KRT75/VDR/CDH3/PLS1/MACROH2A2/EVPL/CDSN/S100A7/KRT81/OPN3",29
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","8/1387","23/18632",0.347826086956522,4.67245540892135,4.99785492425432,0.000164504427407845,0.00460980004400979,0.00460980004400979,"CDK1/DTL/CCNB1/FBXO5/CDC25C/RCC2/CDC7/CDC25A",8
"GO:0006563","L-serine metabolic process","6/1387","13/18632",0.461538461538462,6.19998890799179,5.31888538003644,0.000182943616469874,0.0050420064846862,0.0050420064846862,"SHMT2/LOC102724560/PSPH/PSAT1/SDS/CBS",6
"GO:0051797","regulation of hair follicle development","6/1387","13/18632",0.461538461538462,6.19998890799179,5.31888538003644,0.000182943616469874,0.0050420064846862,0.0050420064846862,"GAL/HPSE/TGFB2/WNT5A/PKP3/CDH3",6
"GO:1903490","positive regulation of mitotic cytokinesis","6/1387","13/18632",0.461538461538462,6.19998890799179,5.31888538003644,0.000182943616469874,0.0050420064846862,0.0050420064846862,"ECT2/CDCA8/AURKB/BIRC5/KIF20B/INCENP",6
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition","7/1387","18/18632",0.388888888888889,5.22406472803012,5.08477425244022,0.000190973490595056,0.00520610341752608,0.00520610341752608,"PLK1/UBE2C/CDC20/SKA3/ESPL1/SKA1/DLGAP5",7
"GO:0051177","meiotic sister chromatid cohesion","7/1387","18/18632",0.388888888888889,5.22406472803012,5.08477425244022,0.000190973490595056,0.00520610341752608,0.00520610341752608,"RAD21/SGO2/SMC1B/SGO1/BUB1B/MEIKIN/BUB1",7
"GO:0030574","collagen catabolic process","11/1387","43/18632",0.255813953488372,3.43642796063111,4.53611966611821,0.000232844167665055,0.00631322348652927,0.00631322348652927,"MMP14/MMP11/MMP9/MMP10/MMP3/MMP12/MMP13/MMP8/MMP1/FAP/ADAMTS14",11
"GO:0032467","positive regulation of cytokinesis","12/1387","50/18632",0.24,3.22399423215573,4.46577815520688,0.000235243020197446,0.00634397306080854,0.00634397306080854,"ECT2/CDCA8/KIF14/KIF23/AURKB/CDC6/BIRC5/KIF20B/SPAST/CIT/RACGAP1/INCENP",12
"GO:0061448","connective tissue development","30/1387","203/18632",0.147783251231527,1.9852181232486,4.00271105056625,0.000237876639990838,0.00638069104916601,0.00638069104916601,"GREM1/LOXL2/PARP1/SULF1/ADAMTS7/SERPINB7/ITGB8/RUNX2/WNT5A/SCX/HMGA2/BMP7/MBOAT2/CHRDL2/EPYC/RUNX1/COL3A1/HOXA11/SOX9/WNT7B/MDK/CHI3L1/CCN4/TRPS1/SACK1A/WT1/AGRN/NKX3-2/BMP8A/TRPV4",30
"GO:0030199","collagen fibril organization","14/1387","65/18632",0.215384615384615,2.89332815706284,4.33647071007419,0.000250196150203335,0.00667544622031878,0.00667544622031878,"GREM1/LOXL2/ADAMTS7/PLOD1/TGFB2/COL5A1/SCX/COL1A1/COL3A1/COL5A2/COL11A1/COL12A1/P4HA1/ADAMTS14",14
"GO:0042770","signal transduction in response to DNA damage","28/1387","185/18632",0.151351351351351,2.03314951577388,4.00507709990962,0.000253152484082813,0.00671858656168989,0.00671858656168989,"DBF4/CDK1/PLK1/DTL/RAD51/CHEK1/FOXM1/GTSE1/TOPBP1/PMAIP1/CDKN2A/BLM/BRIP1/RAD1/CLSPN/E2F7/BARD1/TICRR/TIMELESS/SOX4/BRCA2/INTS7/CDC7/PRKDC/RFWD3/E2F1/TIPRL/BRSK1",28
"GO:0090307","mitotic spindle assembly","15/1387","73/18632",0.205479452054795,2.76026903437991,4.27354132047661,0.000263925384682918,0.00696763015562905,0.00696763015562905,"PLK1/CDCA8/KIF23/KIF15/AURKB/BIRC5/PRC1/KIF11/KIFC1/RCC1/RACGAP1/INCENP/UHRF1/TPX2/KIF4A",15
"GO:0021987","cerebral cortex development","17/1387","89/18632",0.191011235955056,2.56591301248349,4.19949773454996,0.000267356876756275,0.0070212675068559,0.0070212675068559,"HTR6/KIF14/SRD5A1/WDR62/CNTNAP2/TACC3/ARHGAP11B/COL3A1/TBR1/MDK/LRP8/CDK5R1/NCAPG2/SMC4/PAX6/SLC2A1/PEX13",17
"GO:0007076","mitotic chromosome condensation","7/1387","19/18632",0.368421052631579,4.94911395287064,4.88419496432763,0.000283012945041606,0.00735540379444919,0.00735540379444919,"PLK1/NCAPD2/NCAPG/NCAPH/NUSAP1/NCAPG2/SMC4",7
"GO:0051438","regulation of ubiquitin-protein transferase activity","7/1387","19/18632",0.368421052631579,4.94911395287064,4.88419496432763,0.000283012945041606,0.00735540379444919,0.00735540379444919,"FBXO5/CDKN2A/UBE2C/UBE2S/CDC20/BMI1/MAD2L1",7
"GO:0044773","mitotic DNA damage checkpoint signaling","14/1387","66/18632",0.212121212121212,2.84948985165279,4.26863932929995,0.000296102838094547,0.00764484383699103,0.00764484383699103,"DBF4/CDK1/PLK1/DTL/CHEK1/TOPBP1/BLM/CLSPN/TICRR/TIMELESS/CDC7/PRKDC/RFWD3/BRSK1",14
"GO:0051781","positive regulation of cell division","18/1387","98/18632",0.183673469387755,2.46734252460898,4.13032928406388,0.000297197876438049,0.00764484383699103,0.00764484383699103,"ECT2/CDCA8/KIF14/KIF23/TGFB2/AURKB/CDC6/BIRC5/FGF5/KIF20B/MDK/SPAST/CIT/VEGFA/OSM/RACGAP1/INCENP/HDGF",18
"GO:0001822","kidney development","32/1387","225/18632",0.142222222222222,1.91051510053673,3.89683143362348,0.000305228642841715,0.00781136159435737,0.00781136159435737,"GREM1/SULF1/TFAP2A/EPCAM/SEC61A1/SERPINB7/CYP26A1/TGFB2/PTPRO/KIF26B/SOX11/VANGL2/BMP7/REN/STRA6/TMEM59L/MMP9/HOXA11/SOX9/WNT7B/CD24/HELLS/CENPF/C1GALT1/EZH2/STAT1/SIX4/SOX4/VEGFA/WT1/PCSK9/MAGED1",32
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","9/1387","31/18632",0.290322580645161,3.89999302276903,4.58283654516511,0.000306995615192819,0.00781670053709227,0.00781670053709227,"CDC6/CDC25C/CDKN2A/BLM/CCNE2/PKMYT1/CDKN3/CDK5R1/CDC25A",9
"GO:0000018","regulation of DNA recombination","21/1387","124/18632",0.169354838709677,2.2749959299486,4.03984413659996,0.000313753960712039,0.00794843367137164,0.00794843367137164,"PARP1/PLK1/RAD51/CHEK1/TNFSF4/ZNF365/POLQ/H1-2/H1-3/ACTR2/BLM/PARPBP/H1-4/FIGNL1/TIMELESS/RUVBL1/RAD51AP1/RMI2/H1-5/KPNA2/FANCB",21
"GO:0007143","female meiotic nuclear division","8/1387","25/18632",0.32,4.29865897620764,4.68051842308335,0.000317311669592071,0.00799816751092377,0.00799816751092377,"HSF2BP/NDC80/SPIRE2/NCAPH/SKA3/MEIKIN/SKA1/TOP2A",8
"GO:0032506","cytokinetic process","12/1387","52/18632",0.230769230769231,3.0999944539959,4.30052700228383,0.000348174939973316,0.00868878357664753,0.00868878357664753,"PLK1/ECT2/CEP55/ANLN/AURKB/SPIRE2/KIF20B/IQGAP3/SPAST/RACGAP1/RTKN/KIF20A",12
"GO:0051785","positive regulation of nuclear division","12/1387","52/18632",0.230769230769231,3.0999944539959,4.30052700228383,0.000348174939973316,0.00868878357664753,0.00868878357664753,"PLK1/STRA8/AURKA/UBE2C/EPGN/CDC20/SKA3/NUSAP1/ESPL1/RAD51AP1/SKA1/DLGAP5",12
"GO:0048667","cell morphogenesis involved in neuron differentiation","55/1387","463/18632",0.118790496760259,1.59574948495829,3.68140309174151,0.000387906610832345,0.00963237405908438,0.00963237405908438,"CELSR3/EPHA8/TRIM46/IGF2BP1/BCL11A/SHANK1/TANC2/PLEKHG4B/DRAXIN/NGEF/SPP1/PTPRO/WNT5A/EPHB3/CDH2/ZNF365/CDHR2/SRCIN1/VANGL2/PLXNB3/PLXNA3/ACTL8/EFNA1/EFNA3/UNC5B/SHTN1/IGSF9/EDN2/ENAH/SKIL/TNIK/SULT4A1/WNT7B/LRP8/LIMK1/SPAST/MFSD2A/MYPN/TBC1D24/TMEM106B/EFNA4/APLP1/CDK5R1/ITGA4/VEGFA/KIF1A/TUBB3/KIF21A/PLS1/EFNA2/SEMA7A/CHRNA3/PTK7/APP/BRSK1",55
"GO:0006929","substrate-dependent cell migration","7/1387","20/18632",0.35,4.70165825522711,4.6972049654376,0.000407558661439453,0.0100211482636289,0.0100211482636289,"EPHA8/ADAM8/CD2AP/SHTN1/FN1/ITGA2/ITGA11",7
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","7/1387","20/18632",0.35,4.70165825522711,4.6972049654376,0.000407558661439453,0.0100211482636289,0.0100211482636289,"CDCA8/NDC80/AURKB/GEN1/BIRC5/MAD2L1/INCENP",7
"GO:0044837","actomyosin contractile ring organization","5/1387","10/18632",0.5,6.71665465032444,5.12806486240078,0.00041641823032895,0.0100905982769566,0.0100905982769566,"ECT2/ANLN/IQGAP3/RACGAP1/RTKN",5
"GO:0060075","regulation of resting membrane potential","5/1387","10/18632",0.5,6.71665465032444,5.12806486240078,0.00041641823032895,0.0100905982769566,0.0100905982769566,"KCNK1/KCNK5/KCNK9/TREM2/KCNK13",5
"GO:1902423","regulation of attachment of mitotic spindle microtubules to kinetochore","5/1387","10/18632",0.5,6.71665465032444,5.12806486240078,0.00041641823032895,0.0100905982769566,0.0100905982769566,"CDK1/CDCA8/AURKB/BIRC5/INCENP",5
"GO:0048048","embryonic eye morphogenesis","8/1387","26/18632",0.307692307692308,4.13332593866119,4.53409331225164,0.000428643245896681,0.0102384501019893,0.0102384501019893,"TFAP2A/FBN2/TH/WNT5A/SOX11/STRA6/MFAP2/SIX3",8
"GO:0060350","endochondral bone morphogenesis","8/1387","26/18632",0.307692307692308,4.13332593866119,4.53409331225164,0.000428643245896681,0.0102384501019893,0.0102384501019893,"COL13A1/SCX/DLX5/COL3A1/HOXA11/SOX9/MMP13/TRPV4",8
"GO:1901978","positive regulation of cell cycle checkpoint","8/1387","26/18632",0.307692307692308,4.13332593866119,4.53409331225164,0.000428643245896681,0.0102384501019893,0.0102384501019893,"CDCA8/NDC80/AURKB/GEN1/BIRC5/MAD2L1/KNL1/INCENP",8
"GO:0032330","regulation of chondrocyte differentiation","10/1387","39/18632",0.256410256410256,3.44443828221766,4.33372510158472,0.000436219886008784,0.0103700424086259,0.0103700424086259,"GREM1/LOXL2/ADAMTS7/MBOAT2/HOXA11/SOX9/MDK/CCN4/TRPS1/NKX3-2",10
"GO:0043009","chordate embryonic development","32/1387","230/18632",0.139130434782609,1.86898216356854,3.76068520288009,0.000452979418583479,0.0107176639793148,0.0107176639793148,"HOXC11/GRHL2/SULF1/TFAP2A/NKX2-5/ARNT2/TGFB2/WNT5A/SOX11/SCX/VANGL2/MARCKS/BMP7/HOXB9/DSP/COL1A1/DLX5/PPP2R3A/RIPPLY3/STIL/COL3A1/HOXA11/SOX9/WNT7B/E2F7/DLX3/SIX4/VEGFA/PLK4/KBTBD8/E2F8/TFAP2C",32
"GO:0016331","morphogenesis of embryonic epithelium","13/1387","61/18632",0.213114754098361,2.86283640833501,4.1328220320116,0.000459560685749351,0.0108223305151115,0.0108223305151115,"GREM1/GRHL2/SULF1/TFAP2A/TGFB2/WNT5A/SOX11/VANGL2/BMP7/STIL/SOX9/WNT7B/SIX4",13
"GO:0006271","DNA strand elongation involved in DNA replication","6/1387","15/18632",0.4,5.37332372025955,4.80537317780135,0.000468600029591414,0.0108819340205117,0.0108819340205117,"LIG1/RFC4/DNA2/MCM4/GINS1/RFC3",6
"GO:0051299","centrosome separation","6/1387","15/18632",0.4,5.37332372025955,4.80537317780135,0.000468600029591414,0.0108819340205117,0.0108819340205117,"CHEK1/KIF15/CEP85/AURKA/NEK2/KIF11",6
"GO:0090235","regulation of metaphase plate congression","6/1387","15/18632",0.4,5.37332372025955,4.80537317780135,0.000468600029591414,0.0108819340205117,0.0108819340205117,"CDK1/CDCA8/AURKB/BIRC5/SPAG5/INCENP",6
"GO:0019731","antibacterial humoral response","16/1387","85/18632",0.188235294117647,2.52862292718097,4.00587792126623,0.000475527711439779,0.0109919216616679,0.0109919216616679,"H2BC7/H2BC12L/H2BC18/H2BC26/H2BC9/H2BC12/H2BC6/H2BC17/CAMP/H2BC4/H2BC21/BPI/H2BC8/APP/H2BC11/H2BC5",16
"GO:0072001","renal system development","32/1387","231/18632",0.138528138528139,1.86089133169162,3.73386254611217,0.000489170792035423,0.0112554160222462,0.0112554160222462,"GREM1/SULF1/TFAP2A/EPCAM/SEC61A1/SERPINB7/CYP26A1/TGFB2/PTPRO/KIF26B/SOX11/VANGL2/BMP7/REN/STRA6/TMEM59L/MMP9/HOXA11/SOX9/WNT7B/CD24/HELLS/CENPF/C1GALT1/EZH2/STAT1/SIX4/SOX4/VEGFA/WT1/PCSK9/MAGED1",32
"GO:0007095","mitotic G2 DNA damage checkpoint signaling","9/1387","33/18632",0.272727272727273,3.66362980926788,4.34320924770722,0.00051293242649978,0.0117482605083237,0.0117482605083237,"CDK1/PLK1/DTL/CHEK1/TOPBP1/BLM/CLSPN/TICRR/BRSK1",9
"GO:2000242","negative regulation of reproductive process","11/1387","47/18632",0.234042553191489,3.14396600653484,4.17359453954623,0.00053542282491085,0.0122076404079674,0.0122076404079674,"FBXO43/SULF1/FBXO5/TTK/RAD1/CALR/PKMYT1/ZWINT/TRIP13/WT1/KNL1",11
"GO:0001837","epithelial to mesenchymal transition","26/1387","175/18632",0.148571428571429,1.99580595323926,3.75351279501159,0.000552690030262532,0.0125443130850537,0.0125443130850537,"GREM1/LOXL2/TGFBR3L/GCNT2/DLG5/SP6/ADAM8/FOXM1/TGFB2/WNT5A/SPRED3/HMGA2/BMP7/EFNA1/HIF1A/WWTR1/COL1A1/SACK1D/SOX9/LEF1/MDK/TBX20/EZH2/SLC39A10/VEGFA/KBTBD8",26
"GO:0019730","antimicrobial humoral response","27/1387","185/18632",0.145945945945946,1.96053703306767,3.72358967992435,0.000580645712714511,0.0131194544818738,0.0131194544818738,"CXCL10/H2BC7/H2BC12L/H2BC18/CXCL11/H2BC26/KRT6A/H2BC9/CXCL8/H2BC12/H2BC6/S100A9/H2BC17/CCL11/CAMP/GAPDH/SLC11A1/H2BC4/H2BC21/BPI/CCL20/PGLYRP4/H2BC8/S100A7/APP/H2BC11/H2BC5",27
"GO:2000241","regulation of reproductive process","23/1387","148/18632",0.155405405405405,2.08760887780354,3.76730112962502,0.000595977295203658,0.0134054803261953,0.0134054803261953,"FBXO43/SULF1/STRA8/ASPM/NOX5/FBXO5/CDC25C/MAPK15/TTK/CDC20/RAD1/SOX9/CALR/PKMYT1/ZWINT/APELA/VEGFA/TRIP13/INHBA/WT1/RAD51AP1/CDC25A/KNL1",23
"GO:0002687","positive regulation of leukocyte migration","22/1387","139/18632",0.158273381294964,2.12613528499479,3.77936638300442,0.000602174693450086,0.0134844118854716,0.0134844118854716,"CXCL10/ADAM8/P4HB/WNT5A/MMP14/FUT7/PERP/TNFRSF18/EDN2/SERPINE1/CXCL8/ITGA2/CALR/MDK/TREM2/ITGA4/VEGFA/PLA2G7/CCL20/S100A7/APP/TRPV4",22
"GO:0045216","cell-cell junction organization","27/1387","187/18632",0.144385026737968,1.93956872255358,3.66213827733558,0.000687625491555332,0.0153294642917402,0.0153294642917402,"GRHL2/CXADR/ECT2/INAVA/TGFB2/PTPRO/CDH2/DSP/CDH8/CLDN6/ACE2/CNTNAP2/GJB6/F11R/CLDN1/CDH15/LSR/PKP3/CRB3/FSCN1/CDH11/GJB2/CLDN9/VEGFA/CDH3/MARVELD3/TRPV4",27
"GO:0033313","meiotic cell cycle checkpoint signaling","5/1387","11/18632",0.454545454545455,6.10604968211313,4.804017633298,0.000716677506637744,0.015906435280066,0.015906435280066,"TTK/RAD1/ZWINT/TRIP13/KNL1",5
"GO:0010975","regulation of neuron projection development","46/1387","381/18632",0.120734908136483,1.6218693643828,3.47810774728837,0.00079582098895553,0.017585189782383,0.017585189782383,"ENC1/TRIM46/BCL11A/TANC2/FRMD7/DRAXIN/NGEF/SPP1/PTPRO/WNT5A/EPHB3/ARSB/CDH2/ZNF365/SRCIN1/DKK1/PLXNB3/MINAR1/PLXNA3/BMP7/EFNA1/SHTN1/SKIL/TNIK/FKBP4/CDC20/TBR1/MDK/GPC2/LRP8/LIMK1/MFSD2A/S100A9/P3H1/TBC1D24/PACSIN1/EZH2/CDK5R1/VEGFA/KIF1A/KIF21A/SEMA7A/CHRNA3/PTK7/BRSK1/TRPV4",46
"GO:0009792","embryo development ending in birth or egg hatching","33/1387","248/18632",0.133064516129032,1.78749680210247,3.54062024024633,0.000825088076761302,0.0181519376887486,0.0181519376887486,"HOXC11/GRHL2/SULF1/TFAP2A/NKX2-5/ARNT2/TGFB2/WNT5A/SOX11/SCX/VANGL2/MARCKS/BMP7/HOXB9/DSP/COL1A1/DLX5/PPP2R3A/RIPPLY3/STIL/COL3A1/HOXA11/SOX9/WNT7B/E2F7/DLX3/PAX1/SIX4/VEGFA/PLK4/KBTBD8/E2F8/TFAP2C",33
"GO:0051653","spindle localization","12/1387","57/18632",0.210526315789474,2.82806511592608,3.92003001204783,0.000844560411635078,0.018499192247867,0.018499192247867,"SPDL1/CENPA/NDC80/ASPM/LLGL2/NLRP2/SPIRE2/SKA3/NUSAP1/ESPL1/SAPCD2/SKA1",12
"GO:0071900","regulation of protein serine/threonine kinase activity","18/1387","107/18632",0.168224299065421,2.25980904123065,3.70631404553929,0.000886964692501547,0.0193435430329903,0.0193435430329903,"PTPN22/WNT5A/CEMIP/CDC6/HMGA2/CDC25C/DIPK2A/CDKN2A/BLM/MST1R/CCNE2/PKMYT1/CDKN3/EZH2/CDK5R1/RASGRP1/CDC25A/TRIB3",18
"GO:0090596","sensory organ morphogenesis","23/1387","153/18632",0.150326797385621,2.01938636545702,3.5906247264027,0.000952933945605919,0.0206922799617285,0.0206922799617285,"TFAP2A/FBN2/ZIC1/MYO3B/TH/COL5A1/WNT5A/LCTL/SOX11/STRA6/RPGRIP1L/PPP2R3A/SOX9/COL5A2/MFSD2A/MFAP2/SHROOM2/SIX4/SOX4/VEGFA/PLS1/PAX6/SIX3",23
